0.0,0.0,0.0,0.10179281234741211
0.0,0.0,0.0,0.20155978202819824
0.0,0.0,0.0,0.30156445503234863
0.0,0.0,0.0,0.4015846252441406
0.0,0.0,0.0,0.5014550685882568
0.0,0.0,0.0,0.601646900177002
0.0,0.0,0.0,0.7020883560180664
0.0,0.0,0.0,0.8014688491821289
0.0,0.0,0.0,0.9017460346221924
0.0,0.0,0.0,1.0018088817596436
0.0,0.0,0.0,1.1015748977661133
0.0,0.0,0.0,1.2017273902893066
0.0,0.0,0.0,1.3020198345184326
0.0,0.0,0.0,1.40150785446167
0.0,0.0,0.0,1.501436471939087
0.0,0.0,0.0,1.6015779972076416
0.0,0.0,0.0,1.7022247314453125
0.0,0.0,0.0,1.8015706539154053
0.0,0.0,0.0,1.9015617370605469
0.0,0.0,0.0,2.0064945220947266
0.0,0.0,0.0,2.101508855819702
0.0,0.0,0.0,2.2014973163604736
0.0,0.0,0.0,2.301500082015991
0.0,0.0,0.0,2.4014978408813477
0.0,0.0,0.0,2.501572847366333
0.0,0.0,0.0,2.6015641689300537
0.0,0.0,0.0,2.7018744945526123
0.0,0.0,0.0,2.8016488552093506
0.0,0.0,0.0,2.901494026184082
0.0,0.0,0.0,3.001648187637329
0.0,0.0,0.0,3.101497173309326
0.0,0.0,0.0,3.2015812397003174
0.0,0.0,0.0,3.301877975463867
0.0,0.0,0.0,3.401604652404785
0.0,0.0,0.0,3.5015366077423096
0.0,0.0,0.0,3.601511240005493
0.0,0.0,0.0,3.7016184329986572
0.0,0.0,0.0,3.8016538619995117
0.0,0.0,0.0,3.9015958309173584
0.0,0.0,0.0,4.001649856567383
0.0,0.0,0.0,4.101804733276367
0.0,0.0,0.0,4.2018232345581055
0.0,0.0,0.0,4.301869869232178
0.0,0.0,0.0,4.401546478271484
0.0,0.0,0.0,4.501525402069092
0.0,0.0,0.0,4.601476192474365
0.0,0.0,0.0,4.701847076416016
0.0,0.0,0.0,4.8016839027404785
0.0,0.0,0.0,4.9016242027282715
0.0,0.0,0.0,5.001857280731201
0.0,0.0,0.0,5.1015400886535645
0.0,0.0,0.0,5.201530456542969
0.0,0.0,0.0,5.301880836486816
0.0,0.0,0.0,5.401836395263672
0.0,0.0,0.0,5.5016584396362305
0.0,0.0,0.0,5.601618766784668
0.0,0.0,0.0,5.701512336730957
0.0,0.0,0.0,5.801600456237793
0.0,0.0,0.0,5.901797294616699
0.0,0.0,0.0,6.0016913414001465
0.0,0.0,0.0,6.1016693115234375
0.0,0.0,0.0,6.201488494873047
0.0,0.0,0.0,6.301580429077148
0.0,0.0,0.0,6.4014892578125
0.0,0.0,0.0,6.501589298248291
0.0,0.0,0.0,6.6015777587890625
0.0,0.0,0.0,6.701857089996338
0.0,0.0,0.0,6.801650047302246
0.0,0.0,0.0,6.901605606079102
0.0,0.0,0.0,7.001643180847168
0.0,0.0,0.0,7.1015214920043945
0.0,0.0,0.0,7.20151424407959
0.0,0.0,0.0,7.30158805847168
0.0,0.0,0.0,7.40163516998291
0.0,0.0,0.0,7.501867294311523
0.0,0.0,0.0,7.601576805114746
0.0,0.0,0.0,7.70162296295166
0.0,0.0,0.0,7.801473617553711
0.0,0.0,0.0,7.90159797668457
0.0,0.0,0.0,8.001501083374023
0.0,0.0,0.0,8.101520538330078
0.0,0.0,0.0,8.201626777648926
0.0,0.0,0.0,8.301515579223633
0.0,0.0,0.0,8.401619911193848
0.0,0.0,0.0,8.501618385314941
0.0,0.0,0.0,8.601613998413086
0.0,0.0,0.0,8.701542854309082
0.0,0.0,0.0,8.801850318908691
0.0,0.0,0.0,8.901625633239746
